"VECTOR","TARGET"
"chr11:19143230-19143603_11_+","chr11:19143230-19143603"
"chr11:19185211-19185509_16_-","chr11:19185211-19185509"
"chr11:19185211-19185509_5_+","chr11:19185211-19185509"
"chr11:19185211-19185509_15_-","chr11:19185211-19185509"
"chr11:19185211-19185509_7_+","chr11:19185211-19185509"
"chr11:19194484-19195267_44_+","chr11:19194484-19195267"
"chr11:19194484-19195267_13_+","chr11:19194484-19195267"
"chr11:19194484-19195267_50_+","chr11:19194484-19195267"
"chr11:19194484-19195267_36_+","chr11:19194484-19195267"
"chr11:19195536-19195902_9_+","chr11:19195536-19195902"
"chr11:19195536-19195902_8_+","chr11:19195536-19195902"
"chr11:19195536-19195902_17_+","chr11:19195536-19195902"
"chr11:19195536-19195902_5_-","chr11:19195536-19195902"
"chr11:19462762-19464403_119_+","chr11:19462762-19464403"
"chr11:19462762-19464403_46_-","chr11:19462762-19464403"
"chr11:19462762-19464403_15_+","chr11:19462762-19464403"
"chr11:19462762-19464403_78_-","chr11:19462762-19464403"
"chr11:19649980-19650160_2_+","chr11:19649980-19650160"
"chr11:19649980-19650160_9_-","chr11:19649980-19650160"
"chr11:19649980-19650160_1_-","chr11:19649980-19650160"
"chr11:19649980-19650160_6_-","chr11:19649980-19650160"
"chr11:19681723-19682079_7_+","chr11:19681723-19682079"
"chr11:19681723-19682079_9_-","chr11:19681723-19682079"
"chr11:19681723-19682079_11_-","chr11:19681723-19682079"
"chr11:19681723-19682079_15_-","chr11:19681723-19682079"
"chr11:19748564-19748818_6_-","chr11:19748564-19748818"
"chr11:19748564-19748818_4_-","chr11:19748564-19748818"
"chr11:19748564-19748818_9_-","chr11:19748564-19748818"
"chr11:19748564-19748818_5_-","chr11:19748564-19748818"
"chr11:1989836-1990190_21_+","chr11:1989836-1990190"
"chr11:1989836-1990190_26_-","chr11:1989836-1990190"
"chr11:1989836-1990190_30_+","chr11:1989836-1990190"
"chr11:1989836-1990190_12_-","chr11:1989836-1990190"
"chr11:1991145-1991394_2_+","chr11:1991145-1991394"
"chr11:1991145-1991394_4_-","chr11:1991145-1991394"
"chr11:1991145-1991394_38_-","chr11:1991145-1991394"
"chr11:1991145-1991394_24_+","chr11:1991145-1991394"
"chr11:19977187-19977595_14_-","chr11:19977187-19977595"
"chr11:19977187-19977595_13_-","chr11:19977187-19977595"
"chr11:19977187-19977595_12_-","chr11:19977187-19977595"
"chr11:19977187-19977595_10_+","chr11:19977187-19977595"
"chr11:19994822-19995031_5_-","chr11:19994822-19995031"
"chr11:19994822-19995031_6_+","chr11:19994822-19995031"
"chr11:19994822-19995031_1_+","chr11:19994822-19995031"
"chr11:19994822-19995031_4_+","chr11:19994822-19995031"
"chr11:19996368-19996875_16_-","chr11:19996368-19996875"
"chr11:19996368-19996875_9_+","chr11:19996368-19996875"
"chr11:19996368-19996875_14_-","chr11:19996368-19996875"
"chr11:19996368-19996875_8_+","chr11:19996368-19996875"
"chr11:19997242-19997497_8_-","chr11:19997242-19997497"
"chr11:19997242-19997497_5_-","chr11:19997242-19997497"
"chr11:19997242-19997497_2_-","chr11:19997242-19997497"
"chr11:19997242-19997497_5_+","chr11:19997242-19997497"
"chr11:20000184-20000789_24_+","chr11:20000184-20000789"
"chr11:20000184-20000789_21_+","chr11:20000184-20000789"
"chr11:20000184-20000789_5_-","chr11:20000184-20000789"
"chr11:20000184-20000789_19_+","chr11:20000184-20000789"
"chr11:20002015-20002308_14_-","chr11:20002015-20002308"
"chr11:20002015-20002308_13_-","chr11:20002015-20002308"
"chr11:20002015-20002308_3_+","chr11:20002015-20002308"
"chr11:20002015-20002308_4_+","chr11:20002015-20002308"
"chr11:20002370-20003089_41_-","chr11:20002370-20003089"
"chr11:20002370-20003089_12_-","chr11:20002370-20003089"
"chr11:20002370-20003089_20_+","chr11:20002370-20003089"
"chr11:20002370-20003089_16_-","chr11:20002370-20003089"
"chr11:20008959-20009258_15_+","chr11:20008959-20009258"
"chr11:20008959-20009258_9_+","chr11:20008959-20009258"
"chr11:20008959-20009258_5_-","chr11:20008959-20009258"
"chr11:20008959-20009258_6_-","chr11:20008959-20009258"
"chr11:20016651-20017033_9_+","chr11:20016651-20017033"
"chr11:20016651-20017033_11_+","chr11:20016651-20017033"
"chr11:20016651-20017033_8_+","chr11:20016651-20017033"
"chr11:20016651-20017033_16_+","chr11:20016651-20017033"
"chr11:2009659-2010154_29_-","chr11:2009659-2010154"
"chr11:2009659-2010154_71_+","chr11:2009659-2010154"
"chr11:2009659-2010154_29_+","chr11:2009659-2010154"
"chr11:2009659-2010154_60_+","chr11:2009659-2010154"
"chr11:20099676-20099839_10_-","chr11:20099676-20099839"
"chr11:20099676-20099839_11_-","chr11:20099676-20099839"
"chr11:20099676-20099839_4_+","chr11:20099676-20099839"
"chr11:20099676-20099839_8_-","chr11:20099676-20099839"
"chr11:20101485-20102084_15_-","chr11:20101485-20102084"
"chr11:20101485-20102084_19_+","chr11:20101485-20102084"
"chr11:20101485-20102084_20_+","chr11:20101485-20102084"
"chr11:20101485-20102084_16_+","chr11:20101485-20102084"
"chr11:20102475-20102765_9_-","chr11:20102475-20102765"
"chr11:20102475-20102765_10_+","chr11:20102475-20102765"
"chr11:20102475-20102765_2_-","chr11:20102475-20102765"
"chr11:20102475-20102765_11_+","chr11:20102475-20102765"
"chr11:20110243-20110635_9_+","chr11:20110243-20110635"
"chr11:20110243-20110635_7_+","chr11:20110243-20110635"
"chr11:20110243-20110635_5_+","chr11:20110243-20110635"
"chr11:20110243-20110635_15_+","chr11:20110243-20110635"
"chr11:20111180-20112011_25_-","chr11:20111180-20112011"
"chr11:20111180-20112011_27_+","chr11:20111180-20112011"
"chr11:20111180-20112011_6_+","chr11:20111180-20112011"
"chr11:20111180-20112011_31_-","chr11:20111180-20112011"
"chr11:20118910-20119390_13_+","chr11:20118910-20119390"
"chr11:20118910-20119390_6_-","chr11:20118910-20119390"
"chr11:20118910-20119390_7_+","chr11:20118910-20119390"
"chr11:20118910-20119390_5_-","chr11:20118910-20119390"
"chr11:20132461-20132725_11_+","chr11:20132461-20132725"
"chr11:20132461-20132725_8_+","chr11:20132461-20132725"
"chr11:20132461-20132725_13_-","chr11:20132461-20132725"
"chr11:20132461-20132725_9_+","chr11:20132461-20132725"
"chr11:20133760-20134437_9_+","chr11:20133760-20134437"
"chr11:20133760-20134437_10_-","chr11:20133760-20134437"
"chr11:20133760-20134437_18_-","chr11:20133760-20134437"
"chr11:20133760-20134437_5_+","chr11:20133760-20134437"
"chr11:20378798-20379042_5_-","chr11:20378798-20379042"
"chr11:20378798-20379042_5_+","chr11:20378798-20379042"
"chr11:20378798-20379042_7_+","chr11:20378798-20379042"
"chr11:20378798-20379042_4_+","chr11:20378798-20379042"
"chr11:20380785-20380983_17_-","chr11:20380785-20380983"
"chr11:20380785-20380983_12_-","chr11:20380785-20380983"
"chr11:20380785-20380983_16_-","chr11:20380785-20380983"
"chr11:20380785-20380983_14_-","chr11:20380785-20380983"
"chr11:20388955-20389476_20_-","chr11:20388955-20389476"
"chr11:20388955-20389476_19_-","chr11:20388955-20389476"
"chr11:20388955-20389476_14_-","chr11:20388955-20389476"
"chr11:20388955-20389476_7_-","chr11:20388955-20389476"
"chr11:20393720-20394013_3_-","chr11:20393720-20394013"
"chr11:20393720-20394013_8_-","chr11:20393720-20394013"
"chr11:20393720-20394013_9_+","chr11:20393720-20394013"
"chr11:20393720-20394013_1_-","chr11:20393720-20394013"
"chr11:20480568-20481697_1_+","chr11:20480568-20481697"
"chr11:20480568-20481697_40_-","chr11:20480568-20481697"
"chr11:20480568-20481697_13_+","chr11:20480568-20481697"
"chr11:20480568-20481697_43_-","chr11:20480568-20481697"
"chr11:20482771-20482894_4_-","chr11:20482771-20482894"
"chr11:20482771-20482894_12_-","chr11:20482771-20482894"
"chr11:20482771-20482894_2_+","chr11:20482771-20482894"
"chr11:20482771-20482894_11_-","chr11:20482771-20482894"
"chr11:20493451-20493650_5_-","chr11:20493451-20493650"
"chr11:20493451-20493650_4_-","chr11:20493451-20493650"
"chr11:20493451-20493650_2_-","chr11:20493451-20493650"
"chr11:20493451-20493650_3_-","chr11:20493451-20493650"
"chr11:20499028-20499476_16_+","chr11:20499028-20499476"
"chr11:20499028-20499476_5_+","chr11:20499028-20499476"
"chr11:20499028-20499476_10_+","chr11:20499028-20499476"
"chr11:20499028-20499476_19_-","chr11:20499028-20499476"
"chr11:20500719-20501412_9_+","chr11:20500719-20501412"
"chr11:20500719-20501412_8_+","chr11:20500719-20501412"
"chr11:20500719-20501412_22_+","chr11:20500719-20501412"
"chr11:20500719-20501412_4_-","chr11:20500719-20501412"
"chr11:20509919-20510383_16_-","chr11:20509919-20510383"
"chr11:20509919-20510383_8_-","chr11:20509919-20510383"
"chr11:20509919-20510383_4_+","chr11:20509919-20510383"
"chr11:20509919-20510383_13_-","chr11:20509919-20510383"
"chr11:20514817-20515308_11_+","chr11:20514817-20515308"
"chr11:20514817-20515308_16_-","chr11:20514817-20515308"
"chr11:20514817-20515308_10_-","chr11:20514817-20515308"
"chr11:20514817-20515308_14_+","chr11:20514817-20515308"
"chr11:20587805-20588002_3_-","chr11:20587805-20588002"
"chr11:20587805-20588002_14_+","chr11:20587805-20588002"
"chr11:20587805-20588002_12_+","chr11:20587805-20588002"
"chr11:20587805-20588002_4_-","chr11:20587805-20588002"
"chr11:220537-220704_4_+","chr11:220537-220704"
"chr11:220537-220704_7_+","chr11:220537-220704"
"chr11:220537-220704_1_-","chr11:220537-220704"
"chr11:220537-220704_5_+","chr11:220537-220704"
"chr11:22774397-22774970_9_-","chr11:22774397-22774970"
"chr11:22774397-22774970_8_-","chr11:22774397-22774970"
"chr11:22774397-22774970_21_-","chr11:22774397-22774970"
"chr11:22774397-22774970_6_+","chr11:22774397-22774970"
"chr11:22814046-22814441_19_+","chr11:22814046-22814441"
"chr11:22814046-22814441_10_-","chr11:22814046-22814441"
"chr11:22814046-22814441_12_+","chr11:22814046-22814441"
"chr11:22814046-22814441_13_+","chr11:22814046-22814441"
"chr11:22817494-22817854_14_-","chr11:22817494-22817854"
"chr11:22817494-22817854_11_-","chr11:22817494-22817854"
"chr11:22817494-22817854_13_-","chr11:22817494-22817854"
"chr11:22817494-22817854_6_+","chr11:22817494-22817854"
"chr11:2290135-2290846_45_-","chr11:2290135-2290846"
"chr11:2290135-2290846_81_+","chr11:2290135-2290846"
"chr11:2290135-2290846_11_-","chr11:2290135-2290846"
"chr11:2290135-2290846_82_+","chr11:2290135-2290846"
"chr11:2291212-2291431_3_-","chr11:2291212-2291431"
"chr11:2291212-2291431_4_+","chr11:2291212-2291431"
"chr11:2291212-2291431_9_-","chr11:2291212-2291431"
"chr11:2291212-2291431_4_-","chr11:2291212-2291431"
"chr11:2291832-2291940_9_-","chr11:2291832-2291940"
"chr11:2291832-2291940_6_-","chr11:2291832-2291940"
"chr11:2291832-2291940_2_-","chr11:2291832-2291940"
"chr11:2291832-2291940_5_-","chr11:2291832-2291940"
"chr11:2292210-2292477_7_+","chr11:2292210-2292477"
"chr11:2292210-2292477_20_+","chr11:2292210-2292477"
"chr11:2292210-2292477_11_-","chr11:2292210-2292477"
"chr11:2292210-2292477_1_+","chr11:2292210-2292477"
"chr11:2307249-2307432_8_+","chr11:2307249-2307432"
"chr11:2323058-2323772_26_-","chr11:2323058-2323772"
"chr11:2323058-2323772_13_-","chr11:2323058-2323772"
"chr11:2323058-2323772_65_-","chr11:2323058-2323772"
"chr11:2323058-2323772_12_-","chr11:2323058-2323772"
"chr11:2323787-2323889_5_+","chr11:2323787-2323889"
"chr11:2323787-2323889_3_+","chr11:2323787-2323889"
"chr11:2323787-2323889_4_-","chr11:2323787-2323889"
"chr11:2323787-2323889_5_-","chr11:2323787-2323889"
"chr11:2324608-2325301_11_+","chr11:2324608-2325301"
"chr11:2324608-2325301_19_-","chr11:2324608-2325301"
"chr11:2324608-2325301_42_+","chr11:2324608-2325301"
"chr11:2324608-2325301_86_+","chr11:2324608-2325301"
"chr11:2326604-2326879_29_-","chr11:2326604-2326879"
"chr11:2326604-2326879_15_-","chr11:2326604-2326879"
"chr11:2326604-2326879_3_+","chr11:2326604-2326879"
"chr11:2326604-2326879_2_+","chr11:2326604-2326879"
"chr11:2440889-2441236_13_+","chr11:2440889-2441236"
"chr11:2440889-2441236_12_+","chr11:2440889-2441236"
"chr11:2440889-2441236_9_-","chr11:2440889-2441236"
"chr11:2440889-2441236_8_-","chr11:2440889-2441236"
"chr11:2553896-2555395_59_-","chr11:2553896-2555395"
"chr11:2553896-2555395_84_+","chr11:2553896-2555395"
"chr11:2553896-2555395_32_-","chr11:2553896-2555395"
"chr11:2553896-2555395_151_+","chr11:2553896-2555395"
"chr11:267073-267299_13_+","chr11:267073-267299"
"chr11:267073-267299_1_-","chr11:267073-267299"
"chr11:267073-267299_14_+","chr11:267073-267299"
"chr11:267073-267299_12_+","chr11:267073-267299"
"chr11:269111-269851_26_-","chr11:269111-269851"
"chr11:269111-269851_25_-","chr11:269111-269851"
"chr11:269111-269851_17_-","chr11:269111-269851"
"chr11:269111-269851_17_+","chr11:269111-269851"
"chr11:2702676-2703008_40_-","chr11:2702676-2703008"
"chr11:2702676-2703008_30_-","chr11:2702676-2703008"
"chr11:2702676-2703008_33_-","chr11:2702676-2703008"
"chr11:2702676-2703008_3_+","chr11:2702676-2703008"
"chr11:2730709-2730990_6_-","chr11:2730709-2730990"
"chr11:2730709-2730990_17_-","chr11:2730709-2730990"
"chr11:2730709-2730990_2_-","chr11:2730709-2730990"
"chr11:2730709-2730990_4_-","chr11:2730709-2730990"
"chr11:2760394-2760864_21_-","chr11:2760394-2760864"
"chr11:2760394-2760864_34_-","chr11:2760394-2760864"
"chr11:2760394-2760864_22_-","chr11:2760394-2760864"
"chr11:2760394-2760864_27_-","chr11:2760394-2760864"
"chr11:2761406-2762012_47_+","chr11:2761406-2762012"
"chr11:2761406-2762012_25_+","chr11:2761406-2762012"
"chr11:2761406-2762012_37_+","chr11:2761406-2762012"
"chr11:2761406-2762012_43_+","chr11:2761406-2762012"
"chr11:2768844-2769375_58_+","chr11:2768844-2769375"
"chr11:2768844-2769375_17_+","chr11:2768844-2769375"
"chr11:2768844-2769375_59_+","chr11:2768844-2769375"
"chr11:2768844-2769375_31_+","chr11:2768844-2769375"
"chr11:2771976-2772112_1_+","chr11:2771976-2772112"
"chr11:2771976-2772112_6_+","chr11:2771976-2772112"
"chr11:2771976-2772112_5_+","chr11:2771976-2772112"
"chr11:2771976-2772112_3_-","chr11:2771976-2772112"
"chr11:277493-277649_5_-","chr11:277493-277649"
"chr11:277493-277649_8_+","chr11:277493-277649"
"chr11:277493-277649_5_+","chr11:277493-277649"
"chr11:277493-277649_9_+","chr11:277493-277649"
"chr11:277650-277939_9_-","chr11:277650-277939"
"chr11:277650-277939_5_+","chr11:277650-277939"
"chr11:277650-277939_3_+","chr11:277650-277939"
"chr11:277650-277939_10_-","chr11:277650-277939"
"chr11:2790307-2790647_8_+","chr11:2790307-2790647"
"chr11:2790307-2790647_8_-","chr11:2790307-2790647"
"chr11:2790307-2790647_10_-","chr11:2790307-2790647"
"chr11:2790307-2790647_26_-","chr11:2790307-2790647"
"chr11:2799163-2801099_84_-","chr11:2799163-2801099"
"chr11:2799163-2801099_93_-","chr11:2799163-2801099"
"chr11:2799163-2801099_179_-","chr11:2799163-2801099"
"chr11:2799163-2801099_16_+","chr11:2799163-2801099"
"chr11:2802738-2803972_94_-","chr11:2802738-2803972"
"chr11:2802738-2803972_29_+","chr11:2802738-2803972"
"chr11:2802738-2803972_22_-","chr11:2802738-2803972"
"chr11:2802738-2803972_9_+","chr11:2802738-2803972"
"chr11:2804530-2804886_10_+","chr11:2804530-2804886"
"chr11:2804530-2804886_7_-","chr11:2804530-2804886"
"chr11:2804530-2804886_7_+","chr11:2804530-2804886"
"chr11:2804530-2804886_4_-","chr11:2804530-2804886"
"chr11:2804973-2805224_2_-","chr11:2804973-2805224"
"chr11:2804973-2805224_7_-","chr11:2804973-2805224"
"chr11:2804973-2805224_2_+","chr11:2804973-2805224"
"chr11:2804973-2805224_3_-","chr11:2804973-2805224"
"chr11:2809794-2810145_22_-","chr11:2809794-2810145"
"chr11:2809794-2810145_23_+","chr11:2809794-2810145"
"chr11:2809794-2810145_4_+","chr11:2809794-2810145"
"chr11:2809794-2810145_10_-","chr11:2809794-2810145"
"chr11:2821093-2821676_44_+","chr11:2821093-2821676"
"chr11:2821093-2821676_8_+","chr11:2821093-2821676"
"chr11:2821093-2821676_11_+","chr11:2821093-2821676"
"chr11:2821093-2821676_53_+","chr11:2821093-2821676"
"chr11:2867306-2867791_12_-","chr11:2867306-2867791"
"chr11:2867306-2867791_44_-","chr11:2867306-2867791"
"chr11:2867306-2867791_46_-","chr11:2867306-2867791"
"chr11:2867306-2867791_19_+","chr11:2867306-2867791"
"chr11:2888381-2889755_28_+","chr11:2888381-2889755"
"chr11:2888381-2889755_29_+","chr11:2888381-2889755"
"chr11:2888381-2889755_79_-","chr11:2888381-2889755"
"chr11:2888381-2889755_11_+","chr11:2888381-2889755"
"chr11:2909553-2909996_15_-","chr11:2909553-2909996"
"chr11:2909553-2909996_19_-","chr11:2909553-2909996"
"chr11:2909553-2909996_14_-","chr11:2909553-2909996"
"chr11:2909553-2909996_9_-","chr11:2909553-2909996"
"chr11:2911748-2912844_81_-","chr11:2911748-2912844"
"chr11:2911748-2912844_44_+","chr11:2911748-2912844"
"chr11:2911748-2912844_101_+","chr11:2911748-2912844"
"chr11:2911748-2912844_87_-","chr11:2911748-2912844"
"chr11:2913244-2914400_37_-","chr11:2913244-2914400"
"chr11:2913244-2914400_15_+","chr11:2913244-2914400"
"chr11:2913244-2914400_112_+","chr11:2913244-2914400"
"chr11:2913244-2914400_105_-","chr11:2913244-2914400"
"chr11:2919992-2920200_8_-","chr11:2919992-2920200"
"chr11:2919992-2920200_7_+","chr11:2919992-2920200"
"chr11:2919992-2920200_6_-","chr11:2919992-2920200"
"chr11:2919992-2920200_14_+","chr11:2919992-2920200"
"chr11:2933807-2934169_15_+","chr11:2933807-2934169"
"chr11:2933807-2934169_25_-","chr11:2933807-2934169"
"chr11:2933807-2934169_15_-","chr11:2933807-2934169"
"chr11:2933807-2934169_52_+","chr11:2933807-2934169"
"chr11:2951216-2952306_13_-","chr11:2951216-2952306"
"chr11:2951216-2952306_34_-","chr11:2951216-2952306"
"chr11:2951216-2952306_76_+","chr11:2951216-2952306"
"chr11:2951216-2952306_129_+","chr11:2951216-2952306"
"chr11:297499-298134_36_-","chr11:297499-298134"
"chr11:297499-298134_34_-","chr11:297499-298134"
"chr11:297499-298134_32_-","chr11:297499-298134"
"chr11:297499-298134_18_+","chr11:297499-298134"
"chr11:2988913-2989223_9_+","chr11:2988913-2989223"
"chr11:2988913-2989223_13_+","chr11:2988913-2989223"
"chr11:2988913-2989223_11_+","chr11:2988913-2989223"
"chr11:2988913-2989223_2_-","chr11:2988913-2989223"
"chr11:3035654-3035952_12_-","chr11:3035654-3035952"
"chr11:3035654-3035952_11_-","chr11:3035654-3035952"
"chr11:3035654-3035952_5_+","chr11:3035654-3035952"
"chr11:3035654-3035952_2_+","chr11:3035654-3035952"
"chr11:304974-305283_9_+","chr11:304974-305283"
"chr11:304974-305283_10_-","chr11:304974-305283"
"chr11:304974-305283_21_+","chr11:304974-305283"
"chr11:304974-305283_1_+","chr11:304974-305283"
"chr11:3072751-3073412_13_-","chr11:3072751-3073412"
"chr11:3072751-3073412_32_+","chr11:3072751-3073412"
"chr11:3072751-3073412_17_+","chr11:3072751-3073412"
"chr11:3072751-3073412_16_+","chr11:3072751-3073412"
"chr11:3079902-3080398_11_+","chr11:3079902-3080398"
"chr11:3079902-3080398_30_-","chr11:3079902-3080398"
"chr11:3079902-3080398_8_+","chr11:3079902-3080398"
"chr11:3079902-3080398_23_-","chr11:3079902-3080398"
"chr11:3080402-3080637_13_+","chr11:3080402-3080637"
"chr11:3080402-3080637_12_+","chr11:3080402-3080637"
"chr11:3080402-3080637_14_+","chr11:3080402-3080637"
"chr11:3080402-3080637_14_-","chr11:3080402-3080637"
"chr11:3090854-3091125_8_-","chr11:3090854-3091125"
"chr11:3090854-3091125_7_-","chr11:3090854-3091125"
"chr11:3090854-3091125_16_-","chr11:3090854-3091125"
"chr11:3090854-3091125_2_-","chr11:3090854-3091125"
"chr11:3112970-3113435_2_+","chr11:3112970-3113435"
"chr11:3112970-3113435_4_+","chr11:3112970-3113435"
"chr11:3112970-3113435_19_+","chr11:3112970-3113435"
"chr11:3112970-3113435_16_+","chr11:3112970-3113435"
"chr11:312287-312763_43_+","chr11:312287-312763"
"chr11:312287-312763_19_-","chr11:312287-312763"
"chr11:312287-312763_52_+","chr11:312287-312763"
"chr11:312287-312763_16_-","chr11:312287-312763"
"chr11:3131418-3131856_36_+","chr11:3131418-3131856"
"chr11:3131418-3131856_10_+","chr11:3131418-3131856"
"chr11:3131418-3131856_11_+","chr11:3131418-3131856"
"chr11:3131418-3131856_20_+","chr11:3131418-3131856"
"chr11:3136627-3136904_5_-","chr11:3136627-3136904"
"chr11:3136627-3136904_4_+","chr11:3136627-3136904"
"chr11:3136627-3136904_11_-","chr11:3136627-3136904"
"chr11:3136627-3136904_3_-","chr11:3136627-3136904"
"chr11:316245-316608_25_+","chr11:316245-316608"
"chr11:316245-316608_9_+","chr11:316245-316608"
"chr11:316245-316608_32_+","chr11:316245-316608"
"chr11:316245-316608_36_-","chr11:316245-316608"
"chr11:3189676-3189977_20_+","chr11:3189676-3189977"
"chr11:3189676-3189977_26_+","chr11:3189676-3189977"
"chr11:3189676-3189977_5_-","chr11:3189676-3189977"
"chr11:3189676-3189977_11_-","chr11:3189676-3189977"
"chr11:3190326-3191268_60_+","chr11:3190326-3191268"
"chr11:3190326-3191268_73_+","chr11:3190326-3191268"
"chr11:3190326-3191268_11_-","chr11:3190326-3191268"
"chr11:3190326-3191268_19_-","chr11:3190326-3191268"
"chr11:3206251-3206510_16_-","chr11:3206251-3206510"
"chr11:3206251-3206510_20_-","chr11:3206251-3206510"
"chr11:3206251-3206510_1_-","chr11:3206251-3206510"
"chr11:3206251-3206510_21_+","chr11:3206251-3206510"
"chr11:3238347-3238826_12_+","chr11:3238347-3238826"
"chr11:3238347-3238826_66_+","chr11:3238347-3238826"
"chr11:3238347-3238826_9_-","chr11:3238347-3238826"
"chr11:3238347-3238826_9_+","chr11:3238347-3238826"
"chr11:3252769-3252918_14_+","chr11:3252769-3252918"
"chr11:3252769-3252918_13_+","chr11:3252769-3252918"
"chr11:3252769-3252918_34_+","chr11:3252769-3252918"
"chr11:3252769-3252918_37_+","chr11:3252769-3252918"
"chr11:3252946-3253392_14_+","chr11:3252946-3253392"
"chr11:3252946-3253392_49_-","chr11:3252946-3253392"
"chr11:3252946-3253392_9_+","chr11:3252946-3253392"
"chr11:3252946-3253392_44_-","chr11:3252946-3253392"
"chr11:326862-327696_19_+","chr11:326862-327696"
"chr11:326862-327696_20_-","chr11:326862-327696"
"chr11:326862-327696_35_+","chr11:326862-327696"
"chr11:326862-327696_50_+","chr11:326862-327696"
"chr11:329320-329921_24_-","chr11:329320-329921"
"chr11:329320-329921_35_-","chr11:329320-329921"
"chr11:329320-329921_40_-","chr11:329320-329921"
"chr11:329320-329921_33_-","chr11:329320-329921"
"chr11:334197-334635_32_+","chr11:334197-334635"
"chr11:334197-334635_26_+","chr11:334197-334635"
"chr11:334197-334635_11_+","chr11:334197-334635"
"chr11:334197-334635_29_+","chr11:334197-334635"
"chr11:335789-336158_26_+","chr11:335789-336158"
"chr11:335789-336158_14_+","chr11:335789-336158"
"chr11:335789-336158_5_+","chr11:335789-336158"
"chr11:335789-336158_30_-","chr11:335789-336158"
"chr11:3361125-3361740_35_-","chr11:3361125-3361740"
"chr11:3361125-3361740_24_-","chr11:3361125-3361740"
"chr11:3361125-3361740_23_-","chr11:3361125-3361740"
"chr11:3361125-3361740_11_+","chr11:3361125-3361740"
"chr11:3362568-3362867_7_+","chr11:3362568-3362867"
"chr11:3362568-3362867_11_-","chr11:3362568-3362867"
"chr11:3362568-3362867_19_-","chr11:3362568-3362867"
"chr11:3362568-3362867_1_+","chr11:3362568-3362867"
"chr11:3366882-3367347_27_-","chr11:3366882-3367347"
"chr11:3366882-3367347_28_-","chr11:3366882-3367347"
"chr11:3366882-3367347_14_+","chr11:3366882-3367347"
"chr11:3366882-3367347_26_-","chr11:3366882-3367347"
"chr11:341586-341795_2_-","chr11:341586-341795"
"chr11:341586-341795_4_-","chr11:341586-341795"
"chr11:341586-341795_15_-","chr11:341586-341795"
"chr11:341586-341795_3_-","chr11:341586-341795"
"chr11:3422454-3422556_5_-","chr11:3422454-3422556"
"chr11:3422454-3422556_1_+","chr11:3422454-3422556"
"chr11:3425467-3425591_1_-","chr11:3425467-3425591"
"chr11:3425467-3425591_4_+","chr11:3425467-3425591"
"chr11:3425467-3425591_2_-","chr11:3425467-3425591"
"chr11:3425467-3425591_5_+","chr11:3425467-3425591"
"chr11:3425773-3426204_8_+","chr11:3425773-3426204"
"chr11:3425773-3426204_10_+","chr11:3425773-3426204"
"chr11:3425773-3426204_40_+","chr11:3425773-3426204"
"chr11:3425773-3426204_4_+","chr11:3425773-3426204"
"chr11:3429589-3429768_17_+","chr11:3429589-3429768"
"chr11:3429589-3429768_18_+","chr11:3429589-3429768"
"chr11:3429589-3429768_19_+","chr11:3429589-3429768"
"chr11:3429589-3429768_14_+","chr11:3429589-3429768"
"chr11:3429811-3429878_6_+","chr11:3429811-3429878"
"chr11:3429811-3429878_12_+","chr11:3429811-3429878"
"chr11:3429811-3429878_9_+","chr11:3429811-3429878"
"chr11:3429811-3429878_5_+","chr11:3429811-3429878"
"chr11:3443738-3443990_30_+","chr11:3443738-3443990"
"chr11:3443738-3443990_50_+","chr11:3443738-3443990"
"chr11:3443738-3443990_51_+","chr11:3443738-3443990"
"chr11:3443738-3443990_31_+","chr11:3443738-3443990"
"chr11:344952-345333_8_+","chr11:344952-345333"
"chr11:344952-345333_7_+","chr11:344952-345333"
"chr11:344952-345333_3_-","chr11:344952-345333"
"chr11:344952-345333_4_-","chr11:344952-345333"
"chr11:3458589-3458986_18_-","chr11:3458589-3458986"
"chr11:3458589-3458986_9_-","chr11:3458589-3458986"
"chr11:3458589-3458986_22_+","chr11:3458589-3458986"
"chr11:3458589-3458986_20_-","chr11:3458589-3458986"
"chr11:3459064-3459272_11_-","chr11:3459064-3459272"
"chr11:3459064-3459272_10_-","chr11:3459064-3459272"
"chr11:3459064-3459272_9_-","chr11:3459064-3459272"
"chr11:3465280-3465429_7_-","chr11:3465280-3465429"
"chr11:3465280-3465429_6_-","chr11:3465280-3465429"
"chr11:3465280-3465429_3_+","chr11:3465280-3465429"
"chr11:3465280-3465429_5_-","chr11:3465280-3465429"
"chr11:3465447-3465524_1_-","chr11:3465447-3465524"
"chr11:3465447-3465524_2_-","chr11:3465447-3465524"
"chr11:3465561-3465633_2_+","chr11:3465561-3465633"
"chr11:3465561-3465633_5_-","chr11:3465561-3465633"
"chr11:3465561-3465633_3_-","chr11:3465561-3465633"
"chr11:3465561-3465633_3_+","chr11:3465561-3465633"
"chr11:3465648-3465720_1_-","chr11:3465648-3465720"
"chr11:3465648-3465720_1_+","chr11:3465648-3465720"
"chr11:3465732-3465874_8_-","chr11:3465732-3465874"
"chr11:3465732-3465874_5_-","chr11:3465732-3465874"
"chr11:3465732-3465874_3_+","chr11:3465732-3465874"
"chr11:3465732-3465874_2_-","chr11:3465732-3465874"
"chr11:350705-351232_17_-","chr11:350705-351232"
"chr11:350705-351232_15_-","chr11:350705-351232"
"chr11:350705-351232_27_+","chr11:350705-351232"
