"VECTOR","TARGET"
"chr8:90662417-90663010_15_+","chr8:90662417-90663010"
"chr8:90662417-90663010_26_-","chr8:90662417-90663010"
"chr8:90662417-90663010_1_+","chr8:90662417-90663010"
"chr8:90737974-90738391_12_+","chr8:90737974-90738391"
"chr8:90737974-90738391_8_-","chr8:90737974-90738391"
"chr8:90737974-90738391_13_+","chr8:90737974-90738391"
"chr8:90737974-90738391_18_-","chr8:90737974-90738391"
"chr8:90740554-90740614_6_+","chr8:90740554-90740614"
"chr8:90740554-90740614_5_+","chr8:90740554-90740614"
"chr8:90740554-90740614_3_+","chr8:90740554-90740614"
"chr8:90740554-90740614_4_+","chr8:90740554-90740614"
"chr8:90860501-90861030_7_-","chr8:90860501-90861030"
"chr8:90860501-90861030_11_-","chr8:90860501-90861030"
"chr8:90860501-90861030_21_+","chr8:90860501-90861030"
"chr8:90860501-90861030_7_+","chr8:90860501-90861030"
"chr8:90970413-90970669_8_+","chr8:90970413-90970669"
"chr8:90970413-90970669_7_+","chr8:90970413-90970669"
"chr8:90970413-90970669_6_+","chr8:90970413-90970669"
"chr8:90970413-90970669_5_-","chr8:90970413-90970669"
"chr8:91007418-91007691_1_+","chr8:91007418-91007691"
"chr8:91007418-91007691_1_-","chr8:91007418-91007691"
"chr8:91007418-91007691_4_-","chr8:91007418-91007691"
"chr8:91007418-91007691_2_-","chr8:91007418-91007691"
"chr8:91012225-91012555_8_+","chr8:91012225-91012555"
"chr8:91012225-91012555_21_+","chr8:91012225-91012555"
"chr8:91012225-91012555_24_+","chr8:91012225-91012555"
"chr8:91012225-91012555_7_+","chr8:91012225-91012555"
"chr8:91177639-91178075_7_-","chr8:91177639-91178075"
"chr8:91177639-91178075_15_-","chr8:91177639-91178075"
"chr8:91177639-91178075_29_+","chr8:91177639-91178075"
"chr8:91177639-91178075_16_+","chr8:91177639-91178075"
"chr8:91179832-91180665_31_+","chr8:91179832-91180665"
"chr8:91179832-91180665_12_-","chr8:91179832-91180665"
"chr8:91179832-91180665_25_+","chr8:91179832-91180665"
"chr8:91179832-91180665_36_+","chr8:91179832-91180665"
"chr8:91189774-91190033_4_+","chr8:91189774-91190033"
"chr8:91189774-91190033_12_-","chr8:91189774-91190033"
"chr8:91189774-91190033_8_-","chr8:91189774-91190033"
"chr8:91189774-91190033_11_-","chr8:91189774-91190033"
"chr8:91199867-91200353_12_-","chr8:91199867-91200353"
"chr8:91199867-91200353_6_-","chr8:91199867-91200353"
"chr8:91199867-91200353_5_-","chr8:91199867-91200353"
"chr8:91199867-91200353_4_-","chr8:91199867-91200353"
"chr8:91204911-91205309_6_-","chr8:91204911-91205309"
"chr8:91204911-91205309_14_+","chr8:91204911-91205309"
"chr8:91204911-91205309_4_-","chr8:91204911-91205309"
"chr8:91204911-91205309_11_+","chr8:91204911-91205309"
"chr8:91208422-91208473_3_+","chr8:91208422-91208473"
"chr8:91208422-91208473_2_+","chr8:91208422-91208473"
"chr8:91208422-91208473_1_+","chr8:91208422-91208473"
"chr8:91208689-91209178_6_+","chr8:91208689-91209178"
"chr8:91208689-91209178_16_+","chr8:91208689-91209178"
"chr8:91208689-91209178_15_+","chr8:91208689-91209178"
"chr8:91208689-91209178_1_+","chr8:91208689-91209178"
"chr8:91209524-91210128_21_-","chr8:91209524-91210128"
"chr8:91209524-91210128_20_-","chr8:91209524-91210128"
"chr8:91209524-91210128_24_-","chr8:91209524-91210128"
"chr8:91209524-91210128_22_-","chr8:91209524-91210128"
"chr8:91211326-91211549_8_-","chr8:91211326-91211549"
"chr8:91211326-91211549_5_+","chr8:91211326-91211549"
"chr8:91211326-91211549_9_-","chr8:91211326-91211549"
"chr8:91211326-91211549_3_-","chr8:91211326-91211549"
"chr8:91223955-91224098_1_+","chr8:91223955-91224098"
"chr8:91223955-91224098_10_-","chr8:91223955-91224098"
"chr8:91223955-91224098_2_+","chr8:91223955-91224098"
"chr8:91223955-91224098_8_-","chr8:91223955-91224098"
"chr8:91226872-91227082_3_+","chr8:91226872-91227082"
"chr8:91226872-91227082_5_+","chr8:91226872-91227082"
"chr8:91226872-91227082_3_-","chr8:91226872-91227082"
"chr8:91226872-91227082_1_-","chr8:91226872-91227082"
"chr8:91232253-91232818_18_-","chr8:91232253-91232818"
"chr8:91232253-91232818_3_+","chr8:91232253-91232818"
"chr8:91232253-91232818_20_-","chr8:91232253-91232818"
"chr8:91232253-91232818_23_-","chr8:91232253-91232818"
"chr8:91233402-91234125_49_+","chr8:91233402-91234125"
"chr8:91233402-91234125_34_+","chr8:91233402-91234125"
"chr8:91233402-91234125_62_+","chr8:91233402-91234125"
"chr8:91233402-91234125_52_+","chr8:91233402-91234125"
"chr8:91238770-91239054_8_+","chr8:91238770-91239054"
"chr8:91238770-91239054_4_-","chr8:91238770-91239054"
"chr8:91238770-91239054_6_+","chr8:91238770-91239054"
"chr8:91238770-91239054_2_-","chr8:91238770-91239054"
"chr8:91239483-91239713_4_+","chr8:91239483-91239713"
"chr8:91239483-91239713_5_+","chr8:91239483-91239713"
"chr8:91239483-91239713_10_+","chr8:91239483-91239713"
"chr8:91239483-91239713_8_-","chr8:91239483-91239713"
"chr8:91243135-91243771_24_-","chr8:91243135-91243771"
"chr8:91243135-91243771_20_-","chr8:91243135-91243771"
"chr8:91243135-91243771_21_-","chr8:91243135-91243771"
"chr8:91243135-91243771_29_-","chr8:91243135-91243771"
"chr8:91523609-91524051_13_+","chr8:91523609-91524051"
"chr8:91523609-91524051_16_-","chr8:91523609-91524051"
"chr8:91523609-91524051_14_+","chr8:91523609-91524051"
"chr8:91523609-91524051_8_-","chr8:91523609-91524051"
"chr8:91529299-91529607_16_-","chr8:91529299-91529607"
"chr8:91529299-91529607_1_+","chr8:91529299-91529607"
"chr8:91529299-91529607_20_-","chr8:91529299-91529607"
"chr8:91529299-91529607_19_-","chr8:91529299-91529607"
"chr8:91591087-91593070_50_+","chr8:91591087-91593070"
"chr8:91591087-91593070_51_+","chr8:91591087-91593070"
"chr8:91591087-91593070_15_+","chr8:91591087-91593070"
"chr8:91591087-91593070_48_+","chr8:91591087-91593070"
"chr8:91593278-91593485_9_-","chr8:91593278-91593485"
"chr8:91593278-91593485_2_-","chr8:91593278-91593485"
"chr8:91593278-91593485_2_+","chr8:91593278-91593485"
"chr8:91593278-91593485_3_+","chr8:91593278-91593485"
"chr8:91659583-91659741_18_-","chr8:91659583-91659741"
"chr8:91659583-91659741_3_-","chr8:91659583-91659741"
"chr8:91659583-91659741_6_-","chr8:91659583-91659741"
"chr8:91659583-91659741_5_-","chr8:91659583-91659741"
"chr8:91693854-91694011_6_-","chr8:91693854-91694011"
"chr8:91693854-91694011_5_-","chr8:91693854-91694011"
"chr8:91693854-91694011_3_+","chr8:91693854-91694011"
"chr8:91693854-91694011_2_+","chr8:91693854-91694011"
"chr8:91815840-91816368_25_-","chr8:91815840-91816368"
"chr8:91815840-91816368_14_-","chr8:91815840-91816368"
"chr8:91815840-91816368_18_-","chr8:91815840-91816368"
"chr8:91815840-91816368_19_-","chr8:91815840-91816368"
"chr8:91820178-91820613_10_+","chr8:91820178-91820613"
"chr8:91820178-91820613_11_+","chr8:91820178-91820613"
"chr8:91820178-91820613_9_+","chr8:91820178-91820613"
"chr8:91820178-91820613_7_+","chr8:91820178-91820613"
"chr8:91986340-91986972_7_-","chr8:91986340-91986972"
"chr8:91986340-91986972_11_+","chr8:91986340-91986972"
"chr8:91986340-91986972_9_-","chr8:91986340-91986972"
"chr8:91986340-91986972_12_-","chr8:91986340-91986972"
"chr8:93086952-93087351_4_+","chr8:93086952-93087351"
"chr8:93086952-93087351_10_+","chr8:93086952-93087351"
"chr8:93086952-93087351_1_+","chr8:93086952-93087351"
"chr8:93086952-93087351_13_-","chr8:93086952-93087351"
"chr8:93107418-93107916_12_-","chr8:93107418-93107916"
"chr8:93107418-93107916_30_+","chr8:93107418-93107916"
"chr8:93107418-93107916_4_-","chr8:93107418-93107916"
"chr8:93107418-93107916_17_+","chr8:93107418-93107916"
"chr8:93620029-93620417_21_-","chr8:93620029-93620417"
"chr8:93620029-93620417_3_-","chr8:93620029-93620417"
"chr8:93620029-93620417_8_+","chr8:93620029-93620417"
"chr8:93620029-93620417_5_+","chr8:93620029-93620417"
"chr8:93957345-93957908_5_-","chr8:93957345-93957908"
"chr8:93957345-93957908_4_+","chr8:93957345-93957908"
"chr8:93957345-93957908_40_-","chr8:93957345-93957908"
"chr8:93957345-93957908_5_+","chr8:93957345-93957908"
"chr8:94425074-94425617_7_-","chr8:94425074-94425617"
"chr8:94425074-94425617_11_-","chr8:94425074-94425617"
"chr8:94425074-94425617_22_-","chr8:94425074-94425617"
"chr8:94425074-94425617_6_-","chr8:94425074-94425617"
"chr8:94495770-94495826_2_+","chr8:94495770-94495826"
"chr8:94495827-94495962_1_+","chr8:94495827-94495962"
"chr8:94495827-94495962_4_+","chr8:94495827-94495962"
"chr8:94495827-94495962_5_+","chr8:94495827-94495962"
"chr8:94495827-94495962_3_+","chr8:94495827-94495962"
"chr8:94495963-94496056_1_-","chr8:94495963-94496056"
"chr8:94495963-94496056_7_+","chr8:94495963-94496056"
"chr8:94495963-94496056_6_+","chr8:94495963-94496056"
"chr8:94495963-94496056_5_+","chr8:94495963-94496056"
"chr8:94513888-94514736_36_-","chr8:94513888-94514736"
"chr8:94513888-94514736_18_-","chr8:94513888-94514736"
"chr8:94513888-94514736_19_-","chr8:94513888-94514736"
"chr8:94513888-94514736_35_-","chr8:94513888-94514736"
"chr8:94531204-94531746_28_+","chr8:94531204-94531746"
"chr8:94531204-94531746_8_+","chr8:94531204-94531746"
"chr8:94531204-94531746_16_+","chr8:94531204-94531746"
"chr8:94531204-94531746_27_+","chr8:94531204-94531746"
"chr8:94563918-94564572_23_+","chr8:94563918-94564572"
"chr8:94563918-94564572_24_+","chr8:94563918-94564572"
"chr8:94563918-94564572_7_-","chr8:94563918-94564572"
"chr8:94563918-94564572_17_+","chr8:94563918-94564572"
"chr8:94566753-94566931_2_+","chr8:94566753-94566931"
"chr8:94566753-94566931_1_+","chr8:94566753-94566931"
"chr8:94566753-94566931_4_+","chr8:94566753-94566931"
"chr8:94566753-94566931_2_-","chr8:94566753-94566931"
"chr8:94568114-94568276_18_-","chr8:94568114-94568276"
"chr8:94568114-94568276_17_-","chr8:94568114-94568276"
"chr8:94568114-94568276_5_+","chr8:94568114-94568276"
"chr8:94568114-94568276_1_+","chr8:94568114-94568276"
"chr8:94571573-94571749_11_-","chr8:94571573-94571749"
"chr8:94571573-94571749_1_+","chr8:94571573-94571749"
"chr8:94571573-94571749_10_+","chr8:94571573-94571749"
"chr8:94571573-94571749_12_+","chr8:94571573-94571749"
"chr8:94577699-94578030_14_-","chr8:94577699-94578030"
"chr8:94577699-94578030_15_+","chr8:94577699-94578030"
"chr8:94577699-94578030_6_-","chr8:94577699-94578030"
"chr8:94577699-94578030_12_-","chr8:94577699-94578030"
"chr8:94743218-94743796_20_-","chr8:94743218-94743796"
"chr8:94743218-94743796_11_-","chr8:94743218-94743796"
"chr8:94743218-94743796_6_-","chr8:94743218-94743796"
"chr8:94743218-94743796_10_-","chr8:94743218-94743796"
"chr8:94814883-94816104_10_+","chr8:94814883-94816104"
"chr8:94814883-94816104_14_+","chr8:94814883-94816104"
"chr8:94814883-94816104_24_+","chr8:94814883-94816104"
"chr8:94814883-94816104_13_+","chr8:94814883-94816104"
"chr8:95132317-95132456_2_-","chr8:95132317-95132456"
"chr8:95132317-95132456_4_+","chr8:95132317-95132456"
"chr8:95132317-95132456_4_-","chr8:95132317-95132456"
"chr8:95132317-95132456_1_+","chr8:95132317-95132456"
"chr8:95448439-95449795_54_-","chr8:95448439-95449795"
"chr8:95448439-95449795_34_-","chr8:95448439-95449795"
"chr8:95448439-95449795_40_+","chr8:95448439-95449795"
"chr8:95448439-95449795_23_-","chr8:95448439-95449795"
"chr8:95451801-95452246_35_+","chr8:95451801-95452246"
"chr8:95451801-95452246_7_+","chr8:95451801-95452246"
"chr8:95451801-95452246_10_+","chr8:95451801-95452246"
"chr8:95451801-95452246_4_-","chr8:95451801-95452246"
"chr8:95452841-95453023_2_-","chr8:95452841-95453023"
"chr8:95452841-95453023_3_-","chr8:95452841-95453023"
"chr8:95452841-95453023_1_-","chr8:95452841-95453023"
"chr8:95452841-95453023_4_+","chr8:95452841-95453023"
"chr8:95460396-95460845_9_-","chr8:95460396-95460845"
"chr8:95460396-95460845_3_-","chr8:95460396-95460845"
"chr8:95460396-95460845_17_+","chr8:95460396-95460845"
"chr8:95460396-95460845_5_+","chr8:95460396-95460845"
"chr8:95537200-95537860_17_-","chr8:95537200-95537860"
"chr8:95537200-95537860_34_-","chr8:95537200-95537860"
"chr8:95537200-95537860_32_+","chr8:95537200-95537860"
"chr8:95537200-95537860_20_-","chr8:95537200-95537860"
"chr8:95540921-95541327_13_-","chr8:95540921-95541327"
"chr8:95540921-95541327_9_+","chr8:95540921-95541327"
"chr8:95540921-95541327_14_-","chr8:95540921-95541327"
"chr8:95540921-95541327_12_-","chr8:95540921-95541327"
"chr8:95561811-95562144_10_-","chr8:95561811-95562144"
"chr8:95561811-95562144_11_-","chr8:95561811-95562144"
"chr8:95561811-95562144_2_+","chr8:95561811-95562144"
"chr8:95561811-95562144_6_-","chr8:95561811-95562144"
"chr8:95569847-95570009_2_-","chr8:95569847-95570009"
"chr8:95569847-95570009_3_-","chr8:95569847-95570009"
"chr8:95569847-95570009_21_+","chr8:95569847-95570009"
"chr8:95569847-95570009_20_+","chr8:95569847-95570009"
"chr8:95570014-95570245_10_-","chr8:95570014-95570245"
"chr8:95570014-95570245_10_+","chr8:95570014-95570245"
"chr8:95570014-95570245_11_+","chr8:95570014-95570245"
"chr8:95570014-95570245_7_-","chr8:95570014-95570245"
"chr8:95730437-95730684_10_-","chr8:95730437-95730684"
"chr8:95730437-95730684_3_-","chr8:95730437-95730684"
"chr8:95730437-95730684_5_-","chr8:95730437-95730684"
"chr8:95730437-95730684_5_+","chr8:95730437-95730684"
"chr8:95761362-95762289_22_+","chr8:95761362-95762289"
"chr8:95761362-95762289_25_-","chr8:95761362-95762289"
"chr8:95761362-95762289_28_+","chr8:95761362-95762289"
"chr8:95761362-95762289_26_-","chr8:95761362-95762289"
"chr8:95772597-95773368_24_+","chr8:95772597-95773368"
"chr8:95772597-95773368_13_-","chr8:95772597-95773368"
"chr8:95772597-95773368_13_+","chr8:95772597-95773368"
"chr8:95772597-95773368_18_+","chr8:95772597-95773368"
"chr8:95831502-95831898_16_-","chr8:95831502-95831898"
"chr8:95831502-95831898_7_+","chr8:95831502-95831898"
"chr8:95831502-95831898_5_-","chr8:95831502-95831898"
"chr8:95831502-95831898_9_+","chr8:95831502-95831898"
"chr8:95910601-95910823_6_+","chr8:95910601-95910823"
"chr8:95910601-95910823_5_+","chr8:95910601-95910823"
"chr8:95910601-95910823_13_+","chr8:95910601-95910823"
"chr8:95910601-95910823_4_+","chr8:95910601-95910823"
"chr8:95916910-95917119_7_-","chr8:95916910-95917119"
"chr8:95916910-95917119_12_-","chr8:95916910-95917119"
"chr8:95916910-95917119_10_-","chr8:95916910-95917119"
"chr8:95916910-95917119_15_-","chr8:95916910-95917119"
"chr8:95917517-95917814_15_-","chr8:95917517-95917814"
"chr8:95917517-95917814_4_-","chr8:95917517-95917814"
"chr8:95917517-95917814_10_-","chr8:95917517-95917814"
"chr8:95917517-95917814_13_-","chr8:95917517-95917814"
"chr8:95969496-95969867_11_+","chr8:95969496-95969867"
"chr8:95969496-95969867_13_+","chr8:95969496-95969867"
"chr8:95969496-95969867_9_+","chr8:95969496-95969867"
"chr8:95969496-95969867_21_+","chr8:95969496-95969867"
"chr8:95971370-95971733_11_+","chr8:95971370-95971733"
"chr8:95971370-95971733_17_+","chr8:95971370-95971733"
"chr8:95971370-95971733_16_+","chr8:95971370-95971733"
"chr8:95971370-95971733_8_-","chr8:95971370-95971733"
"chr8:95972036-95972835_8_+","chr8:95972036-95972835"
"chr8:95972036-95972835_6_-","chr8:95972036-95972835"
"chr8:95972036-95972835_5_-","chr8:95972036-95972835"
"chr8:95972036-95972835_11_-","chr8:95972036-95972835"
"chr8:95972840-95973167_12_-","chr8:95972840-95973167"
"chr8:95972840-95973167_15_-","chr8:95972840-95973167"
"chr8:95972840-95973167_7_-","chr8:95972840-95973167"
"chr8:95972840-95973167_14_-","chr8:95972840-95973167"
"chr8:95974173-95974422_17_-","chr8:95974173-95974422"
"chr8:95974173-95974422_16_-","chr8:95974173-95974422"
"chr8:95974173-95974422_22_-","chr8:95974173-95974422"
"chr8:95974173-95974422_18_-","chr8:95974173-95974422"
"chr8:95980227-95980663_6_+","chr8:95980227-95980663"
"chr8:95980227-95980663_14_-","chr8:95980227-95980663"
"chr8:95980227-95980663_37_+","chr8:95980227-95980663"
"chr8:95980227-95980663_18_-","chr8:95980227-95980663"
"chr8:95981991-95982160_4_+","chr8:95981991-95982160"
"chr8:95981991-95982160_2_-","chr8:95981991-95982160"
"chr8:95981991-95982160_6_+","chr8:95981991-95982160"
"chr8:95981991-95982160_1_-","chr8:95981991-95982160"
"chr8:95999611-96000765_68_-","chr8:95999611-96000765"
"chr8:95999611-96000765_19_+","chr8:95999611-96000765"
"chr8:95999611-96000765_53_+","chr8:95999611-96000765"
"chr8:95999611-96000765_26_-","chr8:95999611-96000765"
"chr8:96002948-96003020_1_+","chr8:96002948-96003020"
"chr8:96002948-96003020_2_+","chr8:96002948-96003020"
"chr8:96002948-96003020_1_-","chr8:96002948-96003020"
"chr8:96003021-96003348_6_-","chr8:96003021-96003348"
"chr8:96003021-96003348_5_+","chr8:96003021-96003348"
"chr8:96003021-96003348_12_-","chr8:96003021-96003348"
"chr8:96003021-96003348_5_-","chr8:96003021-96003348"
"chr8:96074652-96075520_22_-","chr8:96074652-96075520"
"chr8:96074652-96075520_39_+","chr8:96074652-96075520"
"chr8:96074652-96075520_38_+","chr8:96074652-96075520"
"chr8:96074652-96075520_3_+","chr8:96074652-96075520"
"chr8:96076750-96077161_13_+","chr8:96076750-96077161"
"chr8:96076750-96077161_15_+","chr8:96076750-96077161"
"chr8:96076750-96077161_14_+","chr8:96076750-96077161"
"chr8:96076750-96077161_3_-","chr8:96076750-96077161"
"chr8:96078904-96079098_3_+","chr8:96078904-96079098"
"chr8:96078904-96079098_6_-","chr8:96078904-96079098"
"chr8:96078904-96079098_3_-","chr8:96078904-96079098"
"chr8:96078904-96079098_1_+","chr8:96078904-96079098"
"chr8:96079730-96080351_42_-","chr8:96079730-96080351"
"chr8:96079730-96080351_10_+","chr8:96079730-96080351"
"chr8:96079730-96080351_43_-","chr8:96079730-96080351"
"chr8:96079730-96080351_64_+","chr8:96079730-96080351"
"chr8:96086711-96086952_28_-","chr8:96086711-96086952"
"chr8:96086711-96086952_5_-","chr8:96086711-96086952"
"chr8:96086711-96086952_13_-","chr8:96086711-96086952"
"chr8:96086711-96086952_20_-","chr8:96086711-96086952"
"chr8:96102390-96102976_14_-","chr8:96102390-96102976"
"chr8:96102390-96102976_9_-","chr8:96102390-96102976"
"chr8:96102390-96102976_7_+","chr8:96102390-96102976"
"chr8:96102390-96102976_21_-","chr8:96102390-96102976"
"chr8:96103530-96103583_4_+","chr8:96103530-96103583"
"chr8:96103530-96103583_2_+","chr8:96103530-96103583"
"chr8:96103530-96103583_3_+","chr8:96103530-96103583"
"chr8:96103530-96103583_1_+","chr8:96103530-96103583"
"chr8:96103584-96103770_4_-","chr8:96103584-96103770"
"chr8:96103584-96103770_6_+","chr8:96103584-96103770"
"chr8:96103584-96103770_7_-","chr8:96103584-96103770"
"chr8:96103584-96103770_8_-","chr8:96103584-96103770"
"chr8:96105158-96105895_36_-","chr8:96105158-96105895"
"chr8:96105158-96105895_35_-","chr8:96105158-96105895"
"chr8:96105158-96105895_18_+","chr8:96105158-96105895"
"chr8:96105158-96105895_32_-","chr8:96105158-96105895"
"chr8:96113255-96113599_10_-","chr8:96113255-96113599"
"chr8:96113255-96113599_11_-","chr8:96113255-96113599"
"chr8:96113255-96113599_7_-","chr8:96113255-96113599"
"chr8:96113255-96113599_10_+","chr8:96113255-96113599"
"chr8:96113660-96114204_10_-","chr8:96113660-96114204"
"chr8:96113660-96114204_19_+","chr8:96113660-96114204"
"chr8:96113660-96114204_18_-","chr8:96113660-96114204"
"chr8:96113660-96114204_18_+","chr8:96113660-96114204"
"chr8:96128460-96128643_3_-","chr8:96128460-96128643"
"chr8:96128460-96128643_3_+","chr8:96128460-96128643"
"chr8:96128460-96128643_4_+","chr8:96128460-96128643"
"chr8:96128460-96128643_2_-","chr8:96128460-96128643"
"chr8:96142795-96142926_1_-","chr8:96142795-96142926"
"chr8:96142795-96142926_2_-","chr8:96142795-96142926"
"chr8:96142795-96142926_3_+","chr8:96142795-96142926"
"chr8:96142795-96142926_3_-","chr8:96142795-96142926"
"chr8:96143493-96143895_15_+","chr8:96143493-96143895"
"chr8:96143493-96143895_10_-","chr8:96143493-96143895"
"chr8:96143493-96143895_5_-","chr8:96143493-96143895"
"chr8:96143493-96143895_18_+","chr8:96143493-96143895"
"chr8:96146997-96147210_3_-","chr8:96146997-96147210"
"chr8:96146997-96147210_8_-","chr8:96146997-96147210"
"chr8:96146997-96147210_2_-","chr8:96146997-96147210"
"chr8:96146997-96147210_5_-","chr8:96146997-96147210"
"chr8:96180255-96180469_9_-","chr8:96180255-96180469"
"chr8:96180255-96180469_7_-","chr8:96180255-96180469"
"chr8:96180255-96180469_8_-","chr8:96180255-96180469"
"chr8:96180255-96180469_2_-","chr8:96180255-96180469"
"chr8:96180979-96181553_18_-","chr8:96180979-96181553"
"chr8:96180979-96181553_17_-","chr8:96180979-96181553"
"chr8:96180979-96181553_22_+","chr8:96180979-96181553"
"chr8:96180979-96181553_35_+","chr8:96180979-96181553"
"chr8:96211841-96212314_16_+","chr8:96211841-96212314"
"chr8:96211841-96212314_15_+","chr8:96211841-96212314"
"chr8:96211841-96212314_20_+","chr8:96211841-96212314"
"chr8:96211841-96212314_22_-","chr8:96211841-96212314"
"chr8:96221891-96222141_6_-","chr8:96221891-96222141"
"chr8:96221891-96222141_11_+","chr8:96221891-96222141"
"chr8:96221891-96222141_4_+","chr8:96221891-96222141"
"chr8:96221891-96222141_5_-","chr8:96221891-96222141"
"chr8:96224013-96224151_10_+","chr8:96224013-96224151"
"chr8:96224013-96224151_12_+","chr8:96224013-96224151"
"chr8:96224013-96224151_2_+","chr8:96224013-96224151"
"chr8:96224013-96224151_11_+","chr8:96224013-96224151"
"chr8:96224204-96224527_32_+","chr8:96224204-96224527"
"chr8:96224204-96224527_30_+","chr8:96224204-96224527"
"chr8:96224204-96224527_34_+","chr8:96224204-96224527"
"chr8:96224204-96224527_31_+","chr8:96224204-96224527"
"chr8:96224592-96225040_37_+","chr8:96224592-96225040"
"chr8:96224592-96225040_38_+","chr8:96224592-96225040"
"chr8:96224592-96225040_48_+","chr8:96224592-96225040"
"chr8:96224592-96225040_36_+","chr8:96224592-96225040"
"chr8:96226963-96227279_3_+","chr8:96226963-96227279"
"chr8:96226963-96227279_13_+","chr8:96226963-96227279"
"chr8:96226963-96227279_12_+","chr8:96226963-96227279"
"chr8:96226963-96227279_14_-","chr8:96226963-96227279"
"chr8:96229204-96229437_19_-","chr8:96229204-96229437"
"chr8:96229204-96229437_13_-","chr8:96229204-96229437"
"chr8:96229204-96229437_6_+","chr8:96229204-96229437"
"chr8:96229204-96229437_5_+","chr8:96229204-96229437"
"chr8:96234591-96234923_5_+","chr8:96234591-96234923"
"chr8:96234591-96234923_6_+","chr8:96234591-96234923"
"chr8:96234591-96234923_4_+","chr8:96234591-96234923"
"chr8:96234591-96234923_2_+","chr8:96234591-96234923"
"chr8:96235706-96236221_26_+","chr8:96235706-96236221"
"chr8:96235706-96236221_27_-","chr8:96235706-96236221"
"chr8:96235706-96236221_36_-","chr8:96235706-96236221"
"chr8:96235706-96236221_11_-","chr8:96235706-96236221"
"chr8:96237595-96238120_33_+","chr8:96237595-96238120"
"chr8:96237595-96238120_37_-","chr8:96237595-96238120"
"chr8:96237595-96238120_31_+","chr8:96237595-96238120"
"chr8:96237595-96238120_36_-","chr8:96237595-96238120"
"chr8:96238672-96239198_25_-","chr8:96238672-96239198"
"chr8:96238672-96239198_6_+","chr8:96238672-96239198"
"chr8:96238672-96239198_26_-","chr8:96238672-96239198"
"chr8:96238672-96239198_12_-","chr8:96238672-96239198"
"chr8:96239294-96239458_10_-","chr8:96239294-96239458"
"chr8:96239294-96239458_9_-","chr8:96239294-96239458"
"chr8:96239294-96239458_6_+","chr8:96239294-96239458"
"chr8:96239294-96239458_6_-","chr8:96239294-96239458"
"chr8:96241017-96241473_27_+","chr8:96241017-96241473"
"chr8:96241017-96241473_32_-","chr8:96241017-96241473"
"chr8:96241017-96241473_30_+","chr8:96241017-96241473"
"chr8:96241017-96241473_17_-","chr8:96241017-96241473"
"chr8:96241941-96242105_3_+","chr8:96241941-96242105"
"chr8:96241941-96242105_13_+","chr8:96241941-96242105"
"chr8:96241941-96242105_11_+","chr8:96241941-96242105"
"chr8:96241941-96242105_12_+","chr8:96241941-96242105"
"chr8:96243469-96243576_10_-","chr8:96243469-96243576"
"chr8:96243469-96243576_11_-","chr8:96243469-96243576"
"chr8:96243469-96243576_8_-","chr8:96243469-96243576"
"chr8:96243469-96243576_3_-","chr8:96243469-96243576"
"chr8:96260955-96261268_7_+","chr8:96260955-96261268"
"chr8:96260955-96261268_6_-","chr8:96260955-96261268"
"chr8:96260955-96261268_4_+","chr8:96260955-96261268"
"chr8:96260955-96261268_8_+","chr8:96260955-96261268"
"chr8:96263678-96264138_8_-","chr8:96263678-96264138"
"chr8:96263678-96264138_20_+","chr8:96263678-96264138"
"chr8:96263678-96264138_8_+","chr8:96263678-96264138"
"chr8:96263678-96264138_35_+","chr8:96263678-96264138"
"chr8:96264139-96264203_1_+","chr8:96264139-96264203"
"chr8:96264139-96264203_1_-","chr8:96264139-96264203"
"chr8:96268764-96268864_3_-","chr8:96268764-96268864"
"chr8:96268764-96268864_4_-","chr8:96268764-96268864"
"chr8:96268764-96268864_3_+","chr8:96268764-96268864"
"chr8:96268764-96268864_1_-","chr8:96268764-96268864"
"chr8:96269047-96269162_2_+","chr8:96269047-96269162"
"chr8:96269047-96269162_2_-","chr8:96269047-96269162"
"chr8:96269047-96269162_5_+","chr8:96269047-96269162"
"chr8:96269047-96269162_3_+","chr8:96269047-96269162"
"chr8:96907017-96907407_14_-","chr8:96907017-96907407"
"chr8:96907017-96907407_7_+","chr8:96907017-96907407"
"chr8:96907017-96907407_16_-","chr8:96907017-96907407"
"chr8:96907017-96907407_24_-","chr8:96907017-96907407"
"chr8:96939259-96939706_13_+","chr8:96939259-96939706"
"chr8:96939259-96939706_12_-","chr8:96939259-96939706"
"chr8:96939259-96939706_10_+","chr8:96939259-96939706"
"chr8:96939259-96939706_12_+","chr8:96939259-96939706"
"chr8:96949196-96949336_5_+","chr8:96949196-96949336"
"chr8:96949196-96949336_2_+","chr8:96949196-96949336"
"chr8:96949196-96949336_1_+","chr8:96949196-96949336"
"chr8:96949196-96949336_4_-","chr8:96949196-96949336"
"chr8:97222255-97222659_7_-","chr8:97222255-97222659"
"chr8:97222255-97222659_11_-","chr8:97222255-97222659"
"chr8:97222255-97222659_18_+","chr8:97222255-97222659"
"chr8:97222255-97222659_4_-","chr8:97222255-97222659"
"chr8:97224010-97224832_32_+","chr8:97224010-97224832"
"chr8:97224010-97224832_23_-","chr8:97224010-97224832"
"chr8:97224010-97224832_9_+","chr8:97224010-97224832"
"chr8:97224010-97224832_24_-","chr8:97224010-97224832"
"chr8:97225878-97226494_7_+","chr8:97225878-97226494"
"chr8:97225878-97226494_25_+","chr8:97225878-97226494"
